"user_id","entertainment","food_travel","places_of_stay","historical","nature","services","average_rating","overall_satisfaction"
"User 3911",4.12,3.2025,3.675,3.45333333333333,3.8225,2.07,3.39055555555556,"High"
"User 3912",4.12,2.985,3.675,3.45333333333333,2.95,2.07,3.20888888888889,"High"
"User 3913",4.125,2.96,3.675,3.625,3.42666666666667,2.07,3.31361111111111,"High"
"User 3914",4.125,2.9575,3.675,3.04333333333333,3.82,2.07,3.28180555555556,"High"
"User 3915",4.125,2.96,3.675,2.26,3.82,2.07,3.15166666666667,"High"
"User 3916",4.125,2.7875,3.71,2.305,3.82,2.06,3.13458333333333,"High"
"User 3917",4.125,2.73,5,2.2925,3.9025,2.06,3.35166666666667,"High"
"User 3918",4.125,3.715,3.21,1.83333333333333,3.9025,2.06,3.14097222222222,"High"
"User 3919",4.125,3.7125,3.21,2.6175,3.9025,2.06,3.27125,"High"
"User 3920",4.125,3.7125,3.21,2.625,3.9025,2.06,3.2725,"High"
"User 3921",4.125,3.7825,3.785,1.8275,3.825,2.06,3.23416666666667,"High"
"User 3922",4.125,2.795,2,2.1175,3.825,2.06,2.82041666666667,"Medium"
"User 3923",4.125,3.7075,5,2.11,3.905,2.05,3.48291666666667,"High"
"User 3924",4.125,3.7075,5,2.11,3.9075,2.04,3.48166666666667,"High"
"User 3925",4.125,2.7175,5,3.785,3.91,2.03,3.59458333333333,"High"
"User 3926",4.12,3.7,3.11,3.78,3.9125,2.02,3.44041666666667,"High"
"User 3927",4.12,3.9525,3.105,3.5725,3.0075,2,3.29291666666667,"High"
"User 3928",4.12,3.685,3.095,3.38,3.915,1.99,3.36416666666667,"High"
"User 3929",4.12,3.6775,1.835,3.38666666666667,3.9275,1.97,3.15277777777778,"High"
"User 3930",4.12,3.67,3.76,3.4,2.945,1.96,3.30916666666667,"High"
"User 3931",4.12,3.875,3.77,3.40333333333333,3.8425,1.94,3.49180555555556,"High"
"User 3932",4.115,3.21666666666667,1.835,3.41333333333333,3.2175,1.93,2.95458333333333,"Medium"
"User 3933",4.115,3.2,3.045,3.41666666666667,3.22,1.91,3.15111111111111,"High"
"User 3934",4.115,3.19,3.035,3.42333333333333,2.33,1.89,2.99722222222222,"Medium"
"User 3935",4.115,3.18,3.025,3.42666666666667,3.33,1.87,3.15777777777778,"High"
"User 3936",4.115,3.43,3.015,3.14,2.3425,1.85,2.98208333333333,"Medium"
"User 3937",4.11,3.15666666666667,5,3.46666666666667,2.935,1.83,3.41638888888889,"High"
"User 3938",4.11,3.14666666666667,5,3.53666666666667,2.365,1.81,3.32805555555556,"High"
"User 3939",4.11,3.13333333333333,5,2.23333333333333,3.2525,1.8,3.25486111111111,"High"
"User 3940",4.105,3.12333333333333,5,2.17666666666667,3.41333333333333,1.395,3.20222222222222,"High"
"User 3941",4.11,3.11666666666667,5,3.32333333333333,2.68333333333333,1.77,3.33388888888889,"High"
"User 3942",4.11,3.11666666666667,5,2.13333333333333,2.68,1.76,3.13333333333333,"High"
"User 3943",4.11,3.11333333333333,5,3.42,3.2625,1.76,3.44430555555556,"High"
"User 3944",4.11,3.11666666666667,2.65,3.17333333333333,3.26,1.76,3.01166666666667,"High"
"User 3945",4.11,3.11333333333333,2.66,3.17333333333333,3.2575,1.76,3.01236111111111,"High"
"User 3946",4.11,3.11333333333333,2.65,3.17333333333333,3.26,1.77,3.01277777777778,"High"
"User 3947",4.11,3.11666666666667,2.45,3.15666666666667,3.2625,1.77,2.97763888888889,"Medium"
"User 3948",4.11,3.11333333333333,3.515,3.10666666666667,3.2775,1.77,3.14875,"High"
"User 3949",4.11,3.11333333333333,3.515,3.30666666666667,3.28,2.95,3.37916666666667,"High"
"User 3950",4.11,3.11666666666667,3.51,3.06333333333333,3.2675,2.95,3.33625,"High"
"User 3951",4.11,3.11666666666667,3.515,2.44,3.3975,2.81,3.23152777777778,"High"
"User 3952",4.115,3.11333333333333,3.515,2.445,2.345,2.95,3.08055555555556,"High"
"User 3953",4.115,3.11333333333333,3.725,2.44,2.3425,2.93,3.11097222222222,"High"
"User 3954",4.115,2.75,3.515,2.44,2.345,2.95,3.01916666666667,"High"
"User 3955",4.115,2.76,3.515,3.06333333333333,2.345,2.99,3.13138888888889,"High"
"User 3956",4.115,2.76,3.145,2.435,3.2625,2.93,3.10791666666667,"High"
"User 3957",4.115,3.59,3.145,2.435,3.2625,2.78,3.22125,"High"
"User 3958",4.115,3.59,3.51,2.39,3.3775,2.77,3.29208333333333,"High"
"User 3959",4.115,4.15,3.14,3.25,3.3775,2.77,3.46708333333333,"High"
"User 3960",4.12,3.51,3.145,3.25,3.3775,2.77,3.36208333333333,"High"
"User 3961",4.12,3.075,3.14,3.25,3.38,2.77,3.28916666666667,"High"
"User 3962",2.95,2.43666666666667,3.14,3.26,3.38,2.77,2.98944444444444,"Medium"
"User 3963",3.25,2.43666666666667,2.45,5,2.84333333333333,2.77,3.125,"High"
"User 3964",3.25,2.43333333333333,3.155,5,3.3475,2.79,3.32930555555556,"High"
"User 3965",2.96,2.43333333333333,3.145,3.155,3.1675,2.78,2.94013888888889,"Medium"
"User 3966",3.84,3.08,4.42,3.155,3.2725,2.78,3.42458333333333,"High"
"User 3967",2.965,3.0825,2.805,5,3.1675,2.77,3.29833333333333,"High"
"User 3968",3.835,3.0825,2.8,5,3.1675,2.77,3.4425,"High"
"User 3969",3.835,3.4025,1.71,3.11,3.56666666666667,2.77,3.06569444444444,"High"
"User 3970",3.83,3.7225,1.77,3.84,2.78666666666667,2.77,3.11986111111111,"High"
"User 3971",3.83,3.72,1.77,5,2.86666666666667,2.77,3.32611111111111,"High"
"User 3972",3.83,3.165,3.385,2.68,2.78666666666667,2.77,3.10277777777778,"High"
"User 3973",3.83,3.1725,3.385,2.68,2.87333333333333,2.77,3.11847222222222,"High"
"User 3974",3.83,3.18,3.38,2.67,2.55,2.77,3.06333333333333,"High"
"User 3975",3.83,3.495,3.38,2.67,2.73,2.77,3.14583333333333,"High"
"User 3976",3.83,3.495,3.38,2.68,2.41,2.77,3.09416666666667,"High"
"User 3977",3.83,3.4575,3.38,2.68,2.99666666666667,2.77,3.18569444444444,"High"
"User 3978",3.83,3.1675,3.38,2.68,2.58666666666667,2.77,3.06902777777778,"High"
"User 3979",3.83,3.2025,1.59,2.68,2.72666666666667,2.77,2.79986111111111,"Medium"
"User 3980",3.835,3.1625,1.59,2.68,2.81,2.76,2.80625,"Medium"
"User 3981",3.835,3.195,1.585,2.68,2.56333333333333,2.75,2.76805555555556,"Medium"
"User 3982",3.835,3.15,1.59,2.69,2.73333333333333,2.75,2.79138888888889,"Medium"
"User 3983",3.84,3.1375,3.365,2.69,2.66,2.73,3.07041666666667,"High"
"User 3984",3.84,3.16,3.355,2.7,2.81,2.72,3.0975,"High"
"User 3985",3.845,3.1525,3.35,2.7,2.66,2.71,3.06958333333333,"High"
"User 3986",3.85,3.4075,3.345,2.71,2.43666666666667,2.7,3.07486111111111,"High"
"User 3987",3.855,3.095,3.335,5,2.59666666666667,2.68,3.42694444444444,"High"
"User 3988",3.855,3.085,3.335,5,2.76333333333333,2.67,3.45138888888889,"High"
"User 3989",3.855,3.0825,2.115,3.89,2.77,2.67,3.06375,"High"
"User 3990",3.86,2.8475,2.115,3.89,2.77,2.67,3.02541666666667,"High"
"User 3991",3.855,3.0825,1.75,5,2.76666666666667,2.67,3.18736111111111,"High"
"User 3992",3.855,2.8475,1.545,5,2.76333333333333,2.67,3.11347222222222,"High"
"User 3993",3.855,3.095,1.58,5,2.77,2.67,3.16166666666667,"High"
"User 3994",3.86,3.08,2.12,5,2.77,2.67,3.25,"High"
"User 3995",3.86,3.0775,2.12,5,2.76666666666667,2.67,3.24902777777778,"High"
"User 3996",3.86,3.0775,2.115,3.885,2.77,2.66,3.06125,"High"
"User 3997",3.86,3.0675,2.12,3.27,3.58333333333333,2.66,3.09347222222222,"High"
"User 3998",3.865,3.065,2.115,3.595,3.58666666666667,2.65,3.14611111111111,"High"
"User 3999",3.865,3.055,3.9,3.59,3.58333333333333,2.915,3.48472222222222,"High"
"User 4000",3.865,3.3625,3.825,2.72666666666667,2.95,2.63,3.22652777777778,"High"
"User 4001",2.75,3.355,3.82,2.5,3.58666666666667,2.62,3.10527777777778,"High"
"User 4002",2.755,3.35,1.945,2.94,2.6925,2.61,2.71541666666667,"Medium"
"User 4003",3.875,3.4725,1.835,2.72666666666667,1.9,2.6,2.73486111111111,"Medium"
"User 4004",3.875,3.4625,1.85,2.73,2.6975,5,3.26916666666667,"High"
"User 4005",3.875,3.4525,1.845,2.72666666666667,1.772,5,3.11186111111111,"High"
"User 4006",3.88,3.4425,1.84,2.75,1.97,5,3.14708333333333,"High"
"User 4007",3.88,2.8575,1.735,2.52666666666667,1.8875,3.2,2.68111111111111,"Medium"
"User 4008",3.885,2.545,1.835,2.53333333333333,1.8975,3.2,2.64930555555556,"Medium"
"User 4009",3.885,2.5275,1.86,2.15,2.386,3.19,2.66641666666667,"Medium"
"User 4010",4.26,2.515,2.03,2.16,2.594,2.5,2.6765,"Medium"
"User 4011",4.26333333333333,2.5075,1.86,2.17,2.9725,3.16,2.82222222222222,"Medium"
"User 4012",4.26333333333333,2.4825,1.825,2.175,2.7275,3.49,2.82722222222222,"Medium"
"User 4013",4.26666666666667,2.4675,1.86,2.1625,1.815,5,2.92861111111111,"Medium"
"User 4014",4.26666666666667,3.355,1.86,2.17,2.3875,5,3.17319444444444,"High"
"User 4015",3.905,2.435,1.86,2.52666666666667,2.635,5,3.06027777777778,"High"
"User 4016",4.27,2.4175,1.815,2.53,2.64,5,3.11208333333333,"High"
"User 4017",3.91,2.4,1.815,2.53333333333333,2.4225,5,3.01347222222222,"High"
"User 4018",4.27666666666667,2.385,1.86,2.56666666666667,1.8975,5,2.99763888888889,"Medium"
"User 4019",4.27666666666667,2.3675,1.865,2.53333333333333,1.9075,5,2.99166666666667,"Medium"
"User 4020",4.28,2.3475,1.86,2.57333333333333,2.13333333333333,5,3.03236111111111,"High"
"User 4021",5,2.335,1.855,2.57666666666667,2.28333333333333,5,3.175,"High"
"User 4022",4.28333333333333,2.32,1.86,2.58333333333333,2.54333333333333,5,3.09833333333333,"High"
"User 4023",5,2.3,1.86,3.145,2.82,2.23,2.8925,"Medium"
"User 4024",5,2.5825,1.75,3.155,2.56333333333333,2.21,2.87680555555556,"Medium"
"User 4025",4.28666666666667,2.53,3.485,3.135,3.15,2.19,3.12944444444444,"High"
"User 4026",5,2.515,1.865,2.56,2.35333333333333,2.18,2.74555555555556,"Medium"
"User 4027",5,2.51,3.465,3.6,2.36,1.92,3.1425,"High"
"User 4028",5,2.4825,3.46,2.52,3.91333333333333,1.925,3.21680555555556,"High"
"User 4029",3.965,2.4675,3.45,2.51,3.91,1.91,3.03541666666667,"High"
"User 4030",4.32,2.2,3.545,2.5,3.91,2.1,3.09583333333333,"High"
"User 4031",3.96666666666667,2.1825,3.54,2.495,3.51,2.07,2.96069444444444,"Medium"
"User 4032",5,2.42,3.53,2.49,3.30333333333333,2.05,3.13222222222222,"High"
"User 4033",4.66,2.4,3.52,2.52,3.74333333333333,3.07,3.31888888888889,"High"
"User 4034",4.65333333333333,2.39,3.51,2.515,3.96666666666667,2.02,3.17583333333333,"High"
"User 4035",4.64666666666667,2.3725,3.5,2.46,3.97333333333333,2,3.15875,"High"
"User 4036",3.60666666666667,2.3525,3.49,2.445,3.96,1.98,2.97236111111111,"Medium"
"User 4037",3.6,2.335,3.475,2.44,3.95666666666667,1.96,2.96111111111111,"Medium"
"User 4038",3.59,2.655,3.47,2.48,3.95666666666667,1.96,3.01861111111111,"High"
"User 4039",3.59,3.6475,3.46,2.47,3.96333333333333,1.93,3.17680555555556,"High"
"User 4040",3.59333333333333,2.8725,3.45,1.98,3.32666666666667,1.89,2.85208333333333,"Medium"
"User 4041",4.61666666666667,2.0875,3.44,1.955,3.33,1.87,2.88319444444444,"Medium"
"User 4042",3.58666666666667,2.845,3.43,1.965,2.7525,1.86,2.73986111111111,"Medium"
"User 4043",3.56666666666667,2.8325,3.42,2.39,2.76,1.84,2.80152777777778,"Medium"
"User 4044",3.56,2.46,3.41,2.36,2.416,1.81,2.66933333333333,"Medium"
"User 4045",3.55666666666667,2.452,1.785,2.24,2.422,1.8,2.37594444444444,"Medium"
"User 4046",3.55333333333333,2.444,3.395,2.24,2.432,1.79,2.64238888888889,"Medium"
"User 4047",3.55,2.442,3.385,2.38666666666667,2.438,1.77,2.66194444444444,"Medium"
"User 4048",3.54666666666667,2.434,3.375,2.39333333333333,2.328,1.76,2.6395,"Medium"
"User 4049",4.58666666666667,2.21,3.37,2.4,2.334,1.74,2.77344444444444,"Medium"
"User 4050",3.445,1.948,3.365,2.40333333333333,2.586,1.73,2.57955555555556,"Medium"
"User 4051",3.435,2.042,3.365,2.40333333333333,2.586,1.73,2.59355555555556,"Medium"
"User 4052",3.435,1.965,3.365,2.40333333333333,2.588,1.73,2.58105555555556,"Medium"
"User 4053",3.435,2.285,3.365,2.40333333333333,2.454,1.73,2.61205555555556,"Medium"
"User 4054",3.435,2.29,3.365,2.4,2.584,1.73,2.634,"Medium"
"User 4055",3.435,1.975,3.375,2.4,2.932,1.73,2.64116666666667,"Medium"
"User 4056",3.435,1.9625,3.375,2.40333333333333,2.804,1.73,2.61830555555556,"Medium"
"User 4057",3.435,2.264,3.37,2.4,2.932,1.73,2.6885,"Medium"
"User 4058",3.445,1.786,3.37,2.41,2.902,1.73,2.60716666666667,"Medium"
"User 4059",3.435,1.81,3.37,1.72,2.934,1.73,2.49983333333333,"Medium"
"User 4060",3.435,1.7875,3.365,2.62333333333333,3.05,1.73,2.66513888888889,"Medium"
"User 4061",3.45,1.99,3.365,1.93333333333333,2.934,1.74,2.56872222222222,"Medium"
"User 4062",3.075,1.905,3.365,2.415,3.4,2.995,2.85916666666667,"Medium"
"User 4063",3.71333333333333,1.9075,3.365,1.895,2.8325,5,3.11888888888889,"High"
"User 4064",5,2.11,1.44,1.9125,1.948,1.75,2.36008333333333,"Medium"
"User 4065",3.71333333333333,2.165,1.435,2.24,1.856,1.76,2.19488888888889,"Medium"
"User 4066",3.68666666666667,2.165,1.44,2.24,1.854,1.76,2.19094444444444,"Medium"
"User 4067",4.625,2.165,1.43,2.24,1.97,1.75,2.36333333333333,"Medium"
"User 4068",4.625,2.1625,1.435,2.26,1.846,1.75,2.34641666666667,"Medium"
"User 4069",3.70666666666667,2.1625,1.43,2.26,1.958,1.75,2.21119444444444,"Medium"
"User 4070",4.625,2.165,1.435,2.24,1.958,1.76,2.36383333333333,"Medium"
"User 4071",4.625,2.1625,1.43,2.24,1.864,1.76,2.34691666666667,"Medium"
"User 4072",4.625,2.165,1.43,2.4025,1.954,1.76,2.38941666666667,"Medium"
"User 4073",4.63,2.1625,1.43,2.24,1.974,1.77,2.36775,"Medium"
"User 4074",3.70666666666667,2.1675,1.43,2.24,2.09,1.76,2.23236111111111,"Medium"
"User 4075",4.625,2.1625,1.43,2.26,1.972,1.76,2.36825,"Medium"
"User 4076",3.70666666666667,2.165,1.435,2.2625,1.972,1.75,2.21519444444444,"Medium"
"User 4077",4.625,2.165,1.435,2.2625,1.972,1.76,2.36991666666667,"Medium"
"User 4078",4.625,2.165,1.435,2.405,1.972,1.75,2.392,"Medium"
"User 4079",3.70666666666667,2.165,1.435,2.24,2.318,1.76,2.27077777777778,"Medium"
"User 4080",3.70666666666667,2.1625,1.435,2.2575,1.976,1.75,2.21461111111111,"Medium"
"User 4081",3.95666666666667,2.1575,1.435,2.39333333333333,2.324,1.75,2.33608333333333,"Medium"
"User 4082",3.92666666666667,1.9525,1.43,2.24,2.488,5,2.83952777777778,"Medium"
"User 4083",5,1.9475,1.43,2.26,2.496,5,3.02225,"High"
"User 4084",4.63,1.9375,1.765,2.2375,3.268,5,3.13966666666667,"High"
"User 4085",4.63,1.9325,1.765,2.41,2.68,2.19,2.60125,"Medium"
"User 4086",4.63,1.9275,1.76,2.2375,2.496,2.18,2.5385,"Medium"
"User 4087",4.635,1.92,3.335,2.24,2.484,1.77,2.73066666666667,"Medium"
"User 4088",4.635,2.11,3.33,2.2425,2.488,1.765,2.76175,"Medium"
"User 4089",4.635,2.11,1.855,2.24,2.494,1.68,2.50233333333333,"Medium"
"User 4090",4.64,2.1,1.85,3.0725,2.844,1.68,2.69775,"Medium"
"User 4091",4.645,2.0925,1.85,2.4375,2.84,1.67,2.58916666666667,"Medium"
"User 4092",4.645,1.86,1.845,2.355,2.938,2.385,2.67133333333333,"Medium"
"User 4093",3.68666666666667,1.832,1.845,2.355,2.99,2.375,2.51394444444444,"Medium"
"User 4094",3.68666666666667,1.8675,1.84,2.3075,3.435,2.37,2.58444444444444,"Medium"
"User 4095",3.91666666666667,1.86,1.84,2.2975,3.26,1.715,2.48152777777778,"Medium"
"User 4096",3.68333333333333,1.8525,1.84,2.285,3.2625,1.65,2.42888888888889,"Medium"
"User 4097",3.68,1.845,1.84,2.0275,3.2625,1.64,2.3825,"Medium"
"User 4098",3.73666666666667,1.835,1.84,2.03,3.265,1.64,2.39111111111111,"Medium"
"User 4099",3.68,2.03,1.84,2.035,3.2675,1.6,2.40875,"Medium"
"User 4100",3.67666666666667,2.0175,1.845,2.31333333333333,3.2675,2.49,2.60166666666667,"Medium"
"User 4101",3.67666666666667,1.86,1.84,2.0425,3.2675,1.59,2.37944444444444,"Medium"
"User 4102",3.67666666666667,1.8525,1.845,2.21,3.27,1.58,2.40569444444444,"Medium"
"User 4103",3.64333333333333,1.845,1.845,2.215,3.27,2.47,2.54805555555556,"Medium"
"User 4104",3.85333333333333,1.9925,1.84,2.2675,3.2725,2.46,2.61430555555556,"Medium"
"User 4105",3.85333333333333,1.985,1.41,2.115,3.275,2.45,2.51472222222222,"Medium"
"User 4106",3.88333333333333,1.8175,1.405,2.1125,3.622,2.44,2.54672222222222,"Medium"
"User 4107",3.84,1.8125,1.405,2.12,3.496,2.43,2.51725,"Medium"
"User 4108",3.83666666666667,1.8,1.405,2.355,3.498,2.42,2.55244444444444,"Medium"
"User 4109",3.83333333333333,1.795,1.41,2.3625,3.502,1.87,2.46213888888889,"Medium"
"User 4110",2.77666666666667,1.7925,1.405,2.2025,3.092,1.87,2.18977777777778,"Medium"
"User 4111",2.77,1.645,1.41,2.3675,3.098,1.86,2.19175,"Medium"
"User 4112",3.30333333333333,1.7725,1.405,2.39333333333333,3.098,1.86,2.30536111111111,"Medium"
"User 4113",2.24666666666667,1.815,1.405,2.39333333333333,3.208,1.86,2.15466666666667,"Medium"
"User 4114",2.24333333333333,1.7625,1.405,2.39666666666667,2.494,1.85,2.02525,"Medium"
"User 4115",2.23666666666667,1.755,1.405,2.4,2.5,1.655,1.99194444444444,"Low"
"User 4116",2.17,1.7425,1.405,2.4,2.8,1.65,2.02791666666667,"Medium"
"User 4117",2.16666666666667,1.735,1.405,2.41,2.804,1.89,2.06844444444444,"Medium"
"User 4118",2.16333333333333,1.7325,1.405,2.41,2.808,2.33,2.14147222222222,"Medium"
"User 4119",2.16333333333333,1.72,1.405,2.41666666666667,2.814,1.87,2.06483333333333,"Medium"
"User 4120",2.22333333333333,1.7075,1.41,2.41333333333333,2.818,1.86,2.07202777777778,"Medium"
"User 4121",2.21666666666667,1.6975,1.41,2.42,2.826,1.85,2.07002777777778,"Medium"
"User 4122",2.25333333333333,1.69,1.745,2.42333333333333,2.834,1.83,2.12927777777778,"Medium"
"User 4123",2.25333333333333,1.56,1.745,2.43333333333333,2.84,1.885,2.11944444444444,"Medium"
"User 4124",2.2,1.5575,1.745,1.55,2.85,1.805,1.95125,"Low"
"User 4125",2.19333333333333,1.775,1.425,1.535,2.858,1.785,1.92855555555556,"Low"
"User 4126",2.19,1.7675,1.415,2.50666666666667,2.866,1.845,2.09836111111111,"Medium"
"User 4127",2.23,1.7575,1.42,1.52666666666667,2.974,1.84,1.95802777777778,"Low"
"User 4128",2.23333333333333,1.85,1.42,1.59,2.304,1.735,1.85538888888889,"Low"
"User 4129",2.17333333333333,1.5925,1.425,3.0775,2.986,1.72,2.16238888888889,"Medium"
"User 4130",2.70333333333333,1.4775,3.32,1.485,3.168,1.785,2.32313888888889,"Medium"
"User 4131",2.21,1.465,3.33,3.085,3.002,1.775,2.47783333333333,"Medium"
"User 4132",2.68666666666667,1.47,3.34,2.47666666666667,2.486,1.665,2.35405555555556,"Medium"
"User 4133",1.54333333333333,1.4325,1.43,2.47,2.356,1.65,1.81363888888889,"Low"
"User 4134",2.61333333333333,1.51,1.425,2.69333333333333,2.364,1.53,2.02261111111111,"Medium"
"User 4135",2.60333333333333,1.495,1.43,1.415,2.376,1.57,1.81488888888889,"Low"
"User 4136",2.66333333333333,1.485,1.425,3.76,2.554,1.49,2.22955555555556,"Medium"
"User 4137",2.65666666666667,1.385,1.43,1.725,2.394,1.48,1.84511111111111,"Low"
"User 4138",2.65,1.445,1.77,1.41,3.5775,1.67,2.08708333333333,"Medium"
"User 4139",2.64333333333333,1.35,1.435,1.355,4.155,1.38,2.05305555555556,"Medium"
"User 4140",2.64333333333333,1.33,1.77,1.335,2.6,1.365,1.84055555555556,"Low"
"User 4141",2.64,1.42,2.52,1.735,3.066,1.505,2.14766666666667,"Medium"
"User 4142",1.52333333333333,1.61,2.56,2.71333333333333,3.585,1.485,2.24611111111111,"Medium"
"User 4143",2.62666666666667,1.785,2.58,3.145,3.692,1.595,2.57061111111111,"Medium"
"User 4144",2.62666666666667,1.745,2.61,2.72666666666667,3.588,1.435,2.45522222222222,"Medium"
"User 4145",1.50666666666667,1.58,2.63,2.84,3.696,1.56,2.30211111111111,"Medium"
"User 4146",1.49333333333333,1.595,2.65,2.84666666666667,3.698,1.545,2.30466666666667,"Medium"
"User 4147",1.59,1.58,2.79,2.85,3.592,1.535,2.32283333333333,"Medium"
"User 4148",1.585,1.695,2.8,2.85333333333333,3.592,1.52,2.34088888888889,"Medium"
"User 4149",1.58,1.695,2.82,1.78,3.006,1.51,2.06516666666667,"Medium"
"User 4150",1.565,1.685,2.84,1.79,3.704,1.57,2.19233333333333,"Medium"
"User 4151",1.56,1.55,2.86,1.55,4.125,1.56,2.20083333333333,"Medium"
"User 4152",1.55,1.535,2.76,1.54,3.598,1.56,2.0905,"Medium"
"User 4153",3.84333333333333,1.555,2.78,2.86666666666667,3.598,1.78,2.73716666666667,"Medium"
"User 4154",3.27,1.515,2.72,2.86666666666667,4.125,1.56,2.67611111111111,"Medium"
"User 4155",3.27,1.515,2.73,2.87,3.13,1.78,2.54916666666667,"Medium"
"User 4156",1.57,1.515,2.75,3.28,3.13333333333333,1.56,2.30138888888889,"Medium"
"User 4157",3.275,1.515,2.79,4.01333333333333,3.13333333333333,1.79,2.75277777777778,"Medium"
"User 4158",3.28,1.51,2.75,3.54,3.13333333333333,1.79,2.66722222222222,"Medium"
"User 4159",3.28,1.51,2.73,3.52,3.13333333333333,1.79,2.66055555555556,"Medium"
"User 4160",5,1.505,2.75,5,3.12666666666667,1.79,3.19527777777778,"High"
"User 4161",5,1.51,2.73,5,3.13,1.78,3.19166666666667,"High"
"User 4162",3.27,1.60666666666667,2.75,5,3.13,1.78,2.92277777777778,"Medium"
"User 4163",5,1.5375,2.75,3.52,3.13333333333333,1.78,2.95347222222222,"Medium"
"User 4164",5,1.5025,2.75,3.52,3.13666666666667,1.78,2.94819444444444,"Medium"
"User 4165",3.28,1.528,2.185,3.52,3.13666666666667,1.56,2.53494444444444,"Medium"
"User 4166",5,1.445,2.16,3.52,3.13666666666667,1.365,2.77111111111111,"Medium"
"User 4167",5,1.505,3.875,3.52,3.13666666666667,1.54,3.09611111111111,"High"
"User 4168",3.275,1.52333333333333,3.875,3.52,3.13666666666667,1.54,2.81166666666667,"Medium"
"User 4169",3.275,1.52333333333333,3.875,3.25,3.13333333333333,1.54,2.76611111111111,"Medium"
"User 4170",3.275,1.53,2.75,1.555,3.13333333333333,1.34,2.26388888888889,"Medium"
"User 4171",3.275,1.53333333333333,2.75,1.825,3.13333333333333,1.54,2.34277777777778,"Medium"
"User 4172",3.28,1.61,2.76,1.62,3.13666666666667,1.55,2.32611111111111,"Medium"
"User 4173",3.28,1.52333333333333,3.53,1.63,3.14333333333333,1.55,2.44277777777778,"Medium"
"User 4174",3.28,1.52666666666667,3.885,2.69333333333333,3.06,1.34,2.63083333333333,"Medium"
"User 4175",5,1.60666666666667,3.96,4.06,3.05,1.56,3.20611111111111,"High"
"User 4176",3.285,1.515,1.93,4.06,3.045,1.54,2.5625,"Medium"
"User 4177",3.285,1.4975,1.93,1.63,2.39333333333333,1.53,2.04430555555556,"Medium"
"User 4178",3.29,2.202,1.82,1.63,2.49666666666667,1.53,2.16144444444444,"Medium"
"User 4179",5,2.156,1.82,5,2.4,1.355,2.95516666666667,"Medium"
"User 4180",3.295,2.156,1.93,5,2.40666666666667,1.53,2.71961111111111,"Medium"
"User 4181",3.295,1.512,1.5,3.77,2.40666666666667,1.365,2.30811111111111,"Medium"
"User 4182",3.305,2.146,1.58,5,2.40666666666667,1.54,2.66294444444444,"Medium"
"User 4183",5,2.15,1.8,5,2.17666666666667,1.55,2.94611111111111,"Medium"
"User 4184",5,2.152,1.535,5,2.12666666666667,1.36,2.86227777777778,"Medium"
"User 4185",3.96,1.524,1.58,5,3.6975,1.53,2.88191666666667,"Medium"
"User 4186",3.96,1.524,1.58,5,3.26666666666667,1.345,2.77927777777778,"Medium"
"User 4187",3.955,1.625,1.58,5,3.27,1.35,2.79666666666667,"Medium"
"User 4188",3.955,2.4225,1.57,5,3.27333333333333,1.34,2.92680555555556,"Medium"
"User 4189",3.955,2.4175,1.56,3.415,2.14,1.335,2.47041666666667,"Medium"
"User 4190",3.955,2.47,1.57,2.385,2.14,1.53,2.34166666666667,"Medium"
"User 4191",3.955,2.4725,1.79,2.93,1.95666666666667,1.315,2.40319444444444,"Medium"
"User 4192",3.96,1.6325,1.79,3.41,1.72333333333333,1.315,2.30513888888889,"Medium"
"User 4193",3.96,2.4775,1.79,3.41,1.72333333333333,1.53,2.48180555555556,"Medium"
"User 4194",3.96,1.6225,1.79,3.41,1.835,1.315,2.32208333333333,"Medium"
"User 4195",3.96,1.6275,1.79,3.41,1.72333333333333,1.315,2.30430555555556,"Medium"
"User 4196",3.96,1.62,1.79,3.405,1.72333333333333,1.53,2.33805555555556,"Medium"
"User 4197",3.96,2.475,1.79,3.405,1.835,1.315,2.46333333333333,"Medium"
"User 4198",3.96,2.485,1.79,1.745,1.83,1.315,2.1875,"Medium"
"User 4199",3.96,1.6175,1.78,1.745,1.72,1.315,2.02291666666667,"Medium"
"User 4200",3.96,1.615,1.78,3.405,1.83,1.52,2.35166666666667,"Medium"
"User 4201",3.965,2.212,1.57,3.4,1.83,1.31,2.38116666666667,"Medium"
"User 4202",3.965,2.264,1.76,3.395,1.835,1.5,2.45316666666667,"Medium"
"User 4203",3.965,2.45,1.75,3.39,1.73333333333333,1.49,2.46305555555556,"Medium"
"User 4204",3.97,2.4375,1.74,3.38,1.73666666666667,1.48,2.45736111111111,"Medium"
"User 4205",3.975,2.44,1.72,3.375,1.97666666666667,1.47,2.49277777777778,"Medium"
"User 4206",3.975,2.4175,1.7,3.365,2.195,1.45,2.51708333333333,"Medium"
"User 4207",3.98,2.3975,1.69,3.355,3.92,1.43,2.79541666666667,"Medium"
"User 4208",3.985,2.38,1.67,3.35,1.99,1.42,2.46583333333333,"Medium"
"User 4209",3.985,2.3675,1.65,3.34,2.93,1.4,2.61208333333333,"Medium"
"User 4210",3.99,2.36,1.63,3.325,1.75666666666667,1.38,2.40694444444444,"Medium"
"User 4211",3.995,2.3425,1.61,3.32,2.95,1.36,2.59625,"Medium"
"User 4212",3.995,1.4225,3.3,2.12666666666667,1.55,1.34,2.28902777777778,"Medium"
